"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dqn_hidden_size","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.max_start_noops","env.num_img_obs","env.seed","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.max_start_noops","eval_env.num_img_obs","eval_env.seed","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hard_neg_factor","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","prioritized_replay","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"hardy-sun-28243","nkcdlew1","hardy-sun-28243","finished","-","ankeshanand","","2020-06-16T01:57:19.000Z","5662","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","road_runner","1","84","0","","88","0","2500","0","false","road_runner","1","27000","84","0","","88","0","84","0","1","0","1","0","road_runner","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","3.4284649391300563","3.4284649391300563","3.8801963327299926","3.43120164166638","2.718404048987543","0.09562213592839144","11138","11138","11138","1.1604004797413567","1.1604004797413567","14800","10800","8000","0.6098215998465375","0.6098215998465375","1.4203740345950089","1.4203740345950089","841.9952493927742","","844.76","844.76","920","837","833","18.6038275631656","0","","","47.52","","","","","","","47.52","","","","","","","","","","","100000","1.6277822919607163","","","","","","0.21704205734208223","","","","","","0","","0","","","","","",""
"kind-silence-28164","12qikwtn","kind-silence-28164","finished","-","ankeshanand","","2020-06-16T01:55:08.000Z","5021","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","krull","1","84","0","","420","0","2500","0","false","krull","1","27000","84","0","","420","0","84","0","1","0","1","0","krull","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.9898436801563526","0.9898436801563526","1.6973461084049046","0.8141780496851677","0.6352932499538","0.2431758957764499","3036.96","3036.96","3036.96","1.1479537295572395","1.1479537295572395","4707","2952","1533","0.651998187584957","0.651998187584957","1.3479718969555037","1.3479718969555037","542.8254216596713","","1573.25","1573.25","3141","1591.5","859","239.6865609499206","0","","","259.64","","","","","","","259.64","","","","","","","","","","","100000","9.991088922643662","","","","","","1.3232420831680298","","","","","","0","","0","","","","","",""
"morning-lake-28191","1ahiomwl","morning-lake-28191","finished","-","ankeshanand","","2020-06-16T01:56:09.000Z","4510","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","boxing","1","84","0","","101","0","2500","0","false","boxing","1","27000","84","0","","101","0","84","0","1","0","1","0","boxing","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","-0.6506825539465521","-0.6506825539465521","1.4795019073406233","-0.684077917821894","-1.0002445888531502","0.22857574180294923","16.03","16.03","16.03","159.3","159.3","39","14","-4","0.2221757322175732","0.2221757322175732","1.3275","1.3275","8.261301350271639","","1785","1785","1785","1785","1785","0","0","","","77.15","","","","","","","17.21","","","","","","","","","","","100000","0.8385122917741538","","","","","","0.17373869696129113","","","","","","0","","0","","","","","",""
"fluent-elevator-28273","21lm9jun","fluent-elevator-28273","finished","-","ankeshanand","","2020-06-16T01:58:52.000Z","4752","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","jamesbond","1","84","0","","123","0","2500","0","false","jamesbond","1","27000","84","0","","123","0","84","0","1","0","1","0","jamesbond","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.30614480787386567","0.30614480787386567","0.3512252106492004","0.30922056911831525","0.11033900753869604","0.0230955863345903","335","335","335","1.1225238444607482","1.1225238444607482","600","350","150","0.5587000182581705","0.5587000182581705","1.1176040905770634","1.1176040905770634","58.94913061275798","","1041.15","1041.15","1754","1065","723","137.22662824685304","0","","","6.7","","","","","","","6.7","","","","","","","","","","","100000","0.09924023951664566","","","","","","0.007657773586240364","","","","","","0","","0","","","","","",""
"noble-resonance-28216","1zfrlmny","noble-resonance-28216","finished","-","ankeshanand","","2020-06-16T01:57:00.000Z","4524","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","jamesbond","1","84","0","","444","0","2500","0","false","jamesbond","1","27000","84","0","","444","0","84","0","1","0","1","0","jamesbond","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.3429002428160414","0.3429002428160414","0.3976759452872946","0.3467467378368109","0.15294906434384617","0.023704368405840837","313.5","313.5","313.5","1.0436537050623624","1.0436537050623624","450","350","100","0.519444951615848","0.519444951615848","1.039079620160701","1.039079620160701","78.37569776403907","","1073.1","1073.1","1423","1123","544","181.27865290761625","0","","","6.27","","","","","","","6.27","","","","","","","","","","","100000","0.09879893790390344","","","","","","0.00743984187428141","","","","","","0","","0","","","","","",""
"noble-feather-28204","338uz5m9","noble-feather-28204","finished","-","ankeshanand","","2020-06-16T01:56:21.000Z","4015","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","jamesbond","1","84","0","","88","0","2500","0","false","jamesbond","1","27000","84","0","","88","0","84","0","1","0","1","0","jamesbond","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.386648910838191","0.386648910838191","0.4010276275836344","0.3905857626995411","0.32039369830704834","0.01166100303292402","280.5","280.5","280.5","0.9225972120322816","0.9225972120322816","500","250","200","0.4591929888625159","0.4591929888625159","0.918553688823959","0.918553688823959","64.76688968909963","","1032.49","1032.49","1808","930","611","218.13443079899147","0","","","5.61","","","","","","","5.61","","","","","","","","","","","100000","0.11201186089329422","","","","","","0.00648055546443793","","","","","","0","","0","","","","","",""
"radiant-eon-28223","26q723aw","radiant-eon-28223","finished","-","ankeshanand","","2020-06-16T01:57:10.000Z","5201","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","freeway","1","84","0","","420","0","2500","0","false","freeway","1","27000","84","0","","420","0","84","0","1","0","1","0","freeway","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.263925883766756","1.263925883766756","1.2733581412173207","1.2641111449470517","1.2515776546861073","0.0020511596322019964","25.98","25.98","25.98","0.9311827956989248","0.9311827956989248","27","26","24","0.8574257425742574","0.8574257425742574","0.8777027027027027","0.8777027027027027","0.31559467676119","","2048","2048","2048","2048","2048","0","0","","","25.98","","","","","","","25.98","","","","","","","","","","","100000","0.12186559932231904","","","","","","0.0051384383727272505","","","","","","0","","0","","","","","",""
"twilight-energy-28259","1fpn5m23","twilight-energy-28259","finished","-","ankeshanand","","2020-06-16T01:57:58.000Z","5796","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","kung_fu_master","1","84","0","","123","0","2500","0","false","kung_fu_master","1","27000","84","0","","123","0","84","0","1","0","1","0","kung_fu_master","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.7829151315143897","0.7829151315143897","1.098946957507724","0.7778696829031079","0.5317259248121285","0.05319524378505984","19662","19662","19662","1.3773460348107556","1.3773460348107556","28800","21400","9000","0.843208830367425","0.843208830367425","0.8632294975486925","0.8632294975486925","3920.377022685446","","2950.95","2950.95","3603","3159","1845","392.48937246758663","0","","","98.31","","","","","","","98.31","","","","","","","","","","","100000","1.1315772246599198","","","","","","0.1114452727291733","","","","","","0","","0","","","","","",""
"ethereal-universe-28228","25w4foh5","ethereal-universe-28228","finished","-","ankeshanand","","2020-06-16T01:57:12.000Z","6109","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","boxing","1","84","0","","123","0","2500","0","false","boxing","1","27000","84","0","","123","0","84","0","1","0","1","0","boxing","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.6229783183965765","1.6229783183965765","2.2332041719260323","1.6531474455750153","-0.8196161742117516","0.28557615703914246","10.43","10.43","10.43","103.3","103.3","32","7.5","-2","0.14407252440725243","0.14407252440725243","0.8608333333333333","0.8608333333333333","8.045191110222305","","1785","1785","1785","1785","1785","0","0","","","68.11","","","","","","","8.57","","","","","","","","","","","100000","0.7925493715137243","","","","","","0.15411481641232969","","","","","","0","","0","","","","","",""
"fallen-salad-28198","1i9q1pv3","fallen-salad-28198","finished","-","ankeshanand","","2020-06-16T01:56:16.000Z","4876","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","freeway","1","84","0","","444","0","2500","0","false","freeway","1","27000","84","0","","444","0","84","0","1","0","1","0","freeway","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.3413629284705586","1.3413629284705586","1.399983874701208","1.344737756455453","0.9168176806734012","0.043436624444164726","25.35","25.35","25.35","0.9086021505376344","0.9086021505376344","27","25","24","0.8366336633663367","0.8366336633663367","0.856418918918919","0.856418918918919","0.7664854858377946","","2048","2048","2048","2048","2048","0","0","","","25.35","","","","","","","25.35","","","","","","","","","","","100000","0.1366585501987487","","","","","","0.005571129757375457","","","","","","0","","0","","","","","",""
"firm-wave-28245","ss6qjb39","firm-wave-28245","finished","-","ankeshanand","","2020-06-16T01:57:20.000Z","5580","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","jamesbond","1","84","0","","420","0","2500","0","false","jamesbond","1","27000","84","0","","420","0","84","0","1","0","1","0","jamesbond","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.3231047033674854","0.3231047033674854","0.34990411189307274","0.33478104355403954","0","0.05264662261752145","261","261","261","0.8510638297872339","0.8510638297872339","350","300","0","0.42358955632645606","0.42358955632645606","0.8473338203067933","0.8473338203067933","68.03675477269621","","762.24","762.24","974","858","385","151.4806337457036","0","","","5.22","","","","","","","5.22","","","","","","","","","","","100000","0.12000501530002802","","","","","","0.00850269164107158","","","","","","0","","0","","","","","",""
"rosy-smoke-28214","1oc61qgl","rosy-smoke-28214","finished","-","ankeshanand","","2020-06-16T01:56:57.000Z","4464","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","road_runner","1","84","0","","101","0","2500","0","false","road_runner","1","27000","84","0","","101","0","84","0","1","0","1","0","road_runner","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","4.434711072106617","4.434711072106617","5.698783956381471","4.5124645631126175","2.7288927508669625","0.37894137636413566","6468","6468","6468","0.6733587109558326","0.6733587109558326","11500","6500","2900","0.353868077060097","0.353868077060097","0.8242165060317865","0.8242165060317865","1058.478152821304","","493.69","493.69","706","477","374","59.40314722302178","0","","","29.64","","","","","","","29.64","","","","","","","","","","","100000","0.8915636972904205","","","","","","0.11066174716325476","","","","","","0","","0","","","","","",""
"quiet-shadow-28176","3tzx2dcy","quiet-shadow-28176","finished","-","ankeshanand","","2020-06-16T01:55:21.000Z","5133","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","freeway","1","84","0","","101","0","2500","0","false","freeway","1","27000","84","0","","101","0","84","0","1","0","1","0","freeway","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.323649724452027","1.323649724452027","1.3280392232948188","1.3245957295492587","1.2993660897980623","0.0043038868958350145","21.51","21.51","21.51","0.770967741935484","0.770967741935484","25","21","20","0.70990099009901","0.70990099009901","0.7266891891891892","0.7266891891891892","0.9326842981416597","","2048","2048","2048","2048","2048","0","0","","","21.51","","","","","","","21.51","","","","","","","","","","","100000","0.056738161398819646","","","","","","0.01091931899276824","","","","","","0","","0","","","","","",""
"eager-brook-28161","mgogpmv4","eager-brook-28161","finished","-","ankeshanand","","2020-06-16T01:55:07.000Z","4595","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","assault","1","84","0","","88","0","2500","0","false","assault","1","27000","84","0","","88","0","84","0","1","0","1","0","assault","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","3.42322728349549","3.42322728349549","4.299697686266589","3.5173718808567256","2.346676929082004","0.42471412133469055","571.01","571.01","571.01","1.6695881226053642","1.6695881226053642","828","567","189","0.11114263852579229","0.11114263852579229","0.6709199384141648","0.6709199384141648","116.0849253779318","","912.64","912.64","1406","863.5","256","191.357964035992","0","","","27.28","","","","","","","27.28","","","","","","","","","","","100000","1.0839948489218951","","","","","","0.08435556875541807","","","","","","0","","0","","","","","",""
"classic-flower-28202","3sbh0ptv","classic-flower-28202","finished","-","ankeshanand","","2020-06-16T01:56:19.000Z","5225","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","boxing","1","84","0","","444","0","2500","0","false","boxing","1","27000","84","0","","444","0","84","0","1","0","1","0","boxing","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","2.897948995541676","2.897948995541676","3.803147424667611","2.9627265101939293","0.09024185441534624","0.5119225270975215","7.59","7.59","7.59","74.89999999999999","74.89999999999999","30","5","-5","0.10446304044630404","0.10446304044630404","0.6241666666666666","0.6241666666666666","7.449959731434795","","1785","1785","1785","1785","1785","0","0","","","76.01","","","","","","","8.07","","","","","","","","","","","100000","0.9489669478863476","","","","","","0.17619645132534206","","","","","","0","","0","","","","","",""
"fluent-leaf-28280","6p081j7b","fluent-leaf-28280","finished","-","ankeshanand","","2020-06-16T02:00:53.000Z","5745","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","up_n_down","1","84","0","","420","0","2500","0","false","up_n_down","1","27000","84","0","","420","0","84","0","1","0","1","0","up_n_down","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","2.911603395520233","2.911603395520233","2.9352894122950266","2.922788259112667","1.840134432256576","0.10786316330642956","7365.8","7365.8","7365.8","2.914846416382253","2.914846416382253","31770","5105","1460","0.8623936586474138","0.8623936586474138","0.6122331941432642","0.6122331941432642","6795.328274631034","","5710.05","5710.05","27001","3600","755","5135.965331610018","0","","","348.36","","","","","","","348.36","","","","","","","","","","","100000","2.3087136670351027","","","","","","0.1998826361332089","","","","","","0","","0","","","","","",""
"eternal-surf-28253","2tkakr9n","eternal-surf-28253","finished","-","ankeshanand","","2020-06-16T01:57:48.000Z","4747","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","assault","1","84","0","","123","0","2500","0","false","assault","1","27000","84","0","","123","0","84","0","1","0","1","0","assault","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","4.5320074346221455","4.5320074346221455","5.550694871574762","4.638057403805183","2.8296955975273654","0.6365872528843158","536.51","536.51","536.51","1.504358237547893","1.504358237547893","755","546","273","0.10014346744882996","0.10014346744882996","0.6045227097767514","0.6045227097767514","118.35053823282765","","741","741","999","781","416","138.3394376163211","0","","","25.59","","","","","","","25.59","","","","","","","","","","","100000","1.1331207179903984","","","","","","0.08653299717325717","","","","","","0","","0","","","","","",""
"dandy-shape-28282","h13cm9xi","dandy-shape-28282","finished","-","ankeshanand","","2020-06-16T02:02:55.000Z","4838","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","crazy_climber","1","84","0","","88","0","2500","0","false","crazy_climber","1","27000","84","0","","88","0","84","0","1","0","1","0","crazy_climber","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","5.9853300498084225","5.9853300498084225","6.098180958866462","6.024515274983909","2.670802087011276","0.3367990578106409","25374","25374","25374","2.7000999111900534","2.7000999111900534","28700","26100","15700","0.14124222700767017","0.14124222700767017","0.5826004335519723","0.5826004335519723","2633.6901867911497","","4120.14","4120.14","11851","4118.5","2070","1432.0736504803097","0","","","208.38","","","","","","","208.38","","","","","","","","","","","100000","5.083003924870491","","","","","","0.4628154365506023","","","","","","0","","0","","","","","",""
"icy-surf-28215","bshhkvqa","icy-surf-28215","finished","-","ankeshanand","","2020-06-16T01:56:58.000Z","4858","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","assault","1","84","0","","420","0","2500","0","false","assault","1","27000","84","0","","420","0","84","0","1","0","1","0","assault","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","3.35198407688741","3.35198407688741","4.957077430403763","3.489765263561735","1.7160307294234842","0.6469274225059283","495.39","495.39","495.39","1.3074233716475097","1.3074233716475097","714","483","273","0.0870337307913027","0.0870337307913027","0.5253849114703618","0.5253849114703618","105.54855707208888","","801.98","801.98","1069","833","469","150.6579556478847","0","","","23.59","","","","","","","23.59","","","","","","","","","","","100000","1.070471048271656","","","","","","0.08247830167282373","","","","","","0","","0","","","","","",""
